,tweet_id,sentiment,tweet
6131,1213008960346894337,negative,@isuchisu ይገርማል እኔም ለአንድ ወገን እየሰራ እንዳለ ስነግረው ወዲያው ብሎክ አደረገኝ
6132,1216624328843976704,mixed,"@tweetofmicky ጩህቱን እንጂ ባህልሉን የማያውቅ ስው
የሚለው ነው። ጉራጌ ኢትዮጵያዊ ባህል ነው
ያለው ከምን ተነስቶ ዘፈኑ እንትን የሚባል ንግር የለውም የሚባለው?"
6133,1201471217884160002,neutral,ጅማ አባ ጅፋር ከ ባህር ዳር ከተማ - ቀጥታ የውጤት መግለጫ https://t.co/8Wlx4Z6aL6
6134,1216883684395098117,neutral,የከተማ አስተዳደሩ ሪፖርት ለህዝብ ተወካዮች ምክር ቤት https://t.co/3F9xGhScZ9
6135,1213216515547369472,neutral,ከእንግዲህ ይህን ማድረግ አልችልም ፣ ሰውነቴ እያብለጨለለ ነው ፣ የት ማምለጫ እንደሌለበት።  በእኔ ላይ ሲወርዱ ማለቂያ የሌለው ማለቂያ የሌለው የጨለማው ሜዳ ይሰማኛል እናም ወደ ኋላ መመለስ የለም ፡፡  ጥሩ ስራ የደስታ ስራዎች ፣ እርስዎ አሸንፈዋ
6136,1201366076531060736,negative,ከዓመታት በፊት ይሰራበት የነበረው አጠቃላይ አስመጪ የሚል ፈቃድ እንዲቀር ተደርጓል፡፡ የንግድ እና ኢንዱስትሪ ሚኒስቴር እንደሚለው የንግድ ሥርዓቱ ችግር እንዳለበት በመረዳት ማስተካከያዎችን አድርጌያለሁ ሲል ይደመጣል፡፡ 3/4
6137,1214168477289852931,positive,@dw_amharic ብርሃነ: ልደቱ: ለኢትዮጵያና: ኢትዮጵያውያን: የፍትህ: የዲሞክራሲ: የነፃ: ያልተጭበረበረና: የሰው: ህይወት: በከንቱ: የማይጠፋበት: ግልፅ: ምርጫ: ለመጀመሪያ: ጊዜ: በመላው: አገራችን: እዲፈፀም: ይርዳን:: አሜን!!!
6138,1212844840238620676,positive,"RT @VolkswagenEth: የቮልስዋገን አፍቃርያን ታህሳስ 11 የነበረውን የድሮም ዘንድሮም ፕሮጀክት ላይ በግል ከላኩልን ፎቶዎች አንዱ ነው እነሆ ♥

በድጋሚ በቮልስዋገን ኢትዬጲያ ቤታሰብ እና አዘጋጆች ስም እናመሰግ…"
6139,1223098572784070656,positive,"RT @kasudm: ማኅሌታይ ያሬድ አንተ ታላቅ ነህ ። ""ለኢትዮጵያ ሰዎች ምግባቸውን ሰጠሃቸው"" መዝ. 73/74:14 ያለውን የመጽሐፍ ቃል ፍጻሜ ያሳየኸን አንተ ነህ ። እኛ ሕጹጻን የዘመኔ ሰዎች ግን ከዚኽ ሲሳይ/ምግብ…"
6140,1217409364547588097,neutral,
6141,1201518508590415872,neutral,
6142,1213141562647027712,negative,@woldeyes_t @summer201023 @TDinssa ይነስም ይብዛ ሁሉም ፓርቲ ማለት ይቻላል አማራነትን መጥላት ኢትዮጵያዊነትን እንደ መውደድ አይነት የሞኝ አባዜ ተጠናውቷቸዋል::  ማንም ህዝብ እኩል ኢትዮጵያዊ ነው: የሃገሪቱ አመራሮች ወደ ነፈሱበት መንፈስ አሳፋሪ: አሽቃባጭነትና ተጠያቂም ናቸው::
6143,1213087864365494272,neutral,የመንግስት ፕሮጀክቶች የሙስና ተጋላጭነት https://t.co/v85y5NlWeB
6144,1213721201358577664,negative,"@Natnael999 ሰርድ ሃንድ ካድሬ እንላቸዋለን እነዚህኞቹን ደግሞ :)
ለሰከንድ ሃንድነት የሚሆን እንኳን ንቃተ-ኅሊና የላቸውም።"
6145,1211282997456097285,neutral,
6146,1212413034582302720,negative,
6147,1201092688944254976,neutral,❖11:00 ሰዓት ላይ ከኢምሬ የተለየ ቡድን ሊዮንበርግ እንደሚያሳየኝ ተስፋ አደርጋለሁ!
6148,1201221230600314881,neutral,@fairytale0716 ፀዲ ግን ሙዷ ከባድ ነዉ 🤦‍♂️
6149,1212456820192755714,negative,"@Semira_AM ቆንጆ መሆንና ቆንጆ ነኝ ብሎ ማመን ይለያያል በልዋት 
የአስቀያሚ ቁጥር አንድ ናት 
ከመልክ መልክ ያላት 
ከስራ ስርአት ስርአት ያላት 
ገምጭ"
6150,1214005317786357762,neutral,"የአራት ኪሎ ወንበር በምንድነው የተሰራው እንዲህ ህዝቡን የሚያተራምሰው?
ለህዝብ አስበን ነው ብላችሁ ቅንድቤን እንዳታስቁት።"
6151,1213041682750562304,neutral,በተጨማሪም የጤና ሳይንስ ኮሌጅ መምህሩ እና ተመራማሪው ዶክተር ዋቅጋሪ ደሬሳ ናቸው፡፡ 3/3
6152,1213036614382968833,neutral,@AbiyAhmedAli አረ ወይኔ እዚ ቤመ ውስጥ ግብዣ ያልተጠራሁት እኔ ብቻ ነኝ ልበል...
6153,1213200676567896064,neutral,ስትተኙ ልብሳችሁን እንጂ ልባችሁን አውልቃችሁ አትተኙ:: አንዳንድ ሰው ወጥ አቋም የሌለው ሊተኛ ሲል ልብሱን ብቻ ሳይሆን ልቡንም አውልቆ ስለሚተኛ ነው::
6154,1213944662865666048,neutral,ህወሃት..ከብልጽግና ጋር ስለማልዋሃድ... የንብረት ክፍፍል እናድርግ ብላለች:: ለመሆኑ ንብረቶቹ እነማን ናቸው ..ዋልታ ፋና ሜጋ ወጋጋን ወይስ ሆርን አፌርስና ዛሚ ወይስ አብዮታዊ ዲሞክራሲ ኪራይ ሰብሳቢነት ቦናፓርቲዝም ጥገኝነትና ልማታዊ መንግስት😀
6155,1212259462377029633,neutral,@brookbvb ከታች ምን ይላል 😁 https://t.co/oIeVn9jSP9
6156,1213232796644380672,neutral,@heyab_ @Antesho19 ቢያንስ በአስቱ ዘፈን ክትክታ እና ወይራ…
6157,1214245712290045953,neutral,@eskinder_nega ዛሬ እንኩዋን እረፍት አታደርግም  በ አውዳመት እንኩዋን 😇ትንሽ እንኩዋን እፈር እስኪ 🤮🤮🤮
6158,1212353500727971840,neutral,"""ሰዉ ጅምር ፍጥረት ነዉ፡ በቃለ እግዚአብሔር ተገንብቶ የሚያልቅ"""
6159,1212222558696640512,negative,@Jawar_Mohammed ነብሰ ገዳይ አንድ  ቀን በእግዚብሔር ፍት ለፍርድ ትቀርባለህ https://t.co/GDgJSuouYB
6160,1214176508371230720,positive,
6161,1201016654651629568,negative,@Ethiopia__ ሰውዬ ችግር ውስጥ አታስገባኝ🤭 https://t.co/1cfSXRZbhQ
6162,1213291861034577920,positive,ታህሳስ 24፣ 2012/ ኢትዮጵያውያን ባለሃብቶች ከውጭ ኩባንያዎች ጋር በሽርክና ከሚያከናውኗቸው ፕሮጀክቶች ከ180 በላይ የሚሆኑት ወደ ምርት ገብተዋል ተባለ https://t.co/c286ioZLYO
6163,1214240871694114816,neutral,Apologies for spamming your timeline :-) በቂ ገንዘብ ከተሰበሰበ ክረምት ሳይገባ የእድሳት ስራውን ማከናወን ስለሚቻል ነው፡፡ ክረምት ከገባ አይደለም እቃ ተሸክሞ መጓዝ ይቅርና ራስን ይዞ መጓዝ እንኳን ከባድ ነው፡፡ አካባቢው ደጋ ነው፤ ዝናቡ ደግሞ ዶፍ
6164,1209098556688273408,positive,@Mike_antso እስይ ጎሽ
6165,1214215196027297793,neutral,"RT @amggebre: @addisstandard እግጅ በጣም ዓይነ ያወጣ ይሏል ይህ ነው::ህወህት ንብረቴን?! 
የኢትዮጵያ ህዝብ ለመፋረድ ያመቸዋል::27 ዓመታት ነውየተመዘበረው! እያንዳንዱ የህወሀት አመራር ለፍርድ የሚቀ…"
6166,1216773401479667713,mixed,@eskinder_nega እውነተኛ ውሸታም ነህ! የአዲስ አበባ ህዝብ የክልል ሰገጤ አይምሰልህ ጃስ ስትለው እንደበግ የሚነዳልህ! ሀላፊነት የጎደለህ ሰው ነህ መንገዶችህ ሁሉ በጥላቻ የታወሩ ናቸው! የፖለቲካ ፓርቲነት ጅማሬህም በውሸት እና በስም ማጥፋት ጀምረከዋል! ውሸታም!
6167,1213974864949846017,negative,@Eyob90 @HaileFida ቅዠት የሚባል የለም።። ተግባር(reality) እና ቅዠት  ለይተህ አታውቅም ማለት ነው. ወይም በጣም ታንቀላፋለህ.
6168,1212316008842715137,neutral,
6169,1216249023612493824,negative,እነ ጃዋር እንደ ልብ እንዲንቀሳቀሱ እየፈቀደ፣ እነ እስክንድር አዳራሽ እንኳ እንዳይጠቀሙ የሚከለክል መንግስት ባይኖረን ምንኛ መልካም በሆነ ነበር 😭
6170,1207068766632321032,positive,@Etrss_ethiopia መደመር ለኢትዮጰያ እድገት
6171,1212454599463976961,negative,
6172,1214248319771381760,neutral,"@eskinder_nega ብልህ ሰው "" የኣርበኛ ሸዋረገድ ገድሌን ስብእና ያስተውላል ""
በርታ ወንድሜ!!!
💚💛♥️"
6173,1213057813305593858,negative,
6174,1213092184448217088,negative,ሚያሳዝነኝ ኦሮሚያ ውስጥ ስንት የተማረ ከነዚህ ሰዎች በተሻለ ሃገርን ከፍ ማረግ ህዝቡንም ከፍ ማረግ ሚችል ሰው እያለ በጥላቻና ባረጀ ሃሳብ ውስጥ ያሉ ሰዎችን ይዞ መቶ እዚህ ህዝብ ላይ ማላገጥ ያሳዝናል በጣም!
6175,1212742957918502912,neutral,በጣም የሚገርም ነገር ነው  ለካ ቀድሞ ገድሎታል። https://t.co/mMKQxUWC8H
6176,1214979461797629953,positive,ሁሌም ከእንቅልፍህ ስትነሳ ይህን አስታውስ። አንተ ተፈላጊ ሳትሆን አስፈላጊ ነህ 100%!🙌
6177,1212811538375102465,neutral,"ዲጂ ሊ፡ እስኪ ተቃቅፈን ወደ ግራ ወደ ቀኝ እንበል?
This guy: አረ ላቦሮዎቹ ነው እንዴ የላኩሽ 

😂😂😂😂"
6178,1213137788079505410,negative,@Marnjam1 @MillionHailese 😂የሰይጣን ቁራጮቹ እናንተ አይደላችሁም እንዴ አተራማሾቹ የማትቆፍሩትጉድጏድ ምን ቀረ የዘረፋችሁት ገንዘብ ምን ይስራ? የ27አመት መርዛችሁስ??ማን ገረድ እንደ ነበረ ታውቁታላችሁ!ሶማሊያ ገብቶበወገን ደም የአሜሪካ ተላላኪና ኪሱን የሞላው ማን ነበር
6179,1213207714643501057,positive,"አደራ የሃገሬን ልጆች አደራ እንዳያይብኝ መከራ🙏
ሳቅ ጨዋታ እንጂ ጭፈራ እኛ አንፈልግም መከራ🙏

ጥማድ በሬዎቹን ፡ ላሞቹን ሳይነካ፤
እምነቱን ጠብቆ ፡ ነው የሞተው ለካ።

የልጆቹን ወዳጅ ፡ ጥጆቹን ሳይነካ፤
ከእንስሶቹ በፊት ፡ ነው የሞተው ለካ። https://t.co/90cMofx6Yr"
6180,1212234003769700353,negative,
6181,1212501336203366400,negative,
6182,1212473937940156418,neutral,@AntyeaVerse @drdanyy @Semira_AM @Officially_Abel @yonasadm እኮ... በግ ላይ ምኑ ጋር ነው ያለው?
6183,1213143826379882498,negative,@nigigebi ሰው ካጣሽ ከኤርትራ አስመጪያ እንግዲህ
6184,1201419204911607808,positive,እግዝያብሔር መልካም መሥራት ብቻ ሣይሆን ክፉንም ወደበጎ ይቀይራል
6185,1212719885454848000,neutral,"• ብሬ እድሜ ልኩን ደብረዘይት ሢል ከርሞ፣ ናዝሬት ሢል ከርሞ አሁን ብሾፍቱ አዳማ ምናምን የሚል ነገር ገርሞኛል? አዳማ አዳማ በዝቷል ምን ተደግሧል ሠዎች? 
••• !"
6186,1212735049382158337,neutral,ገበያ መር የውጭ ምንዛሬ፡  በእሳት ጨዋታ? https://t.co/37bnHX9ukj
6187,1213042034875027457,positive,ኢትዮጵያ ለምትኖሩና በድጋፍ ለመተባበር ለምትፈልጉ - በዚህ የኢትዮጵያ ንግድ ባንክ አካውንት በቅርባችሁ ወደሚገኝ የባንክ ቅርንጫፍ በመሄድ ድጋፍ ማድረግ ትችላላችሁ…Thanks! 🙏 👇 https://t.co/vCM537wrlY https://t.co/iKZjmtWNeI
6188,1222896776157392896,positive,ደባርቅ ከተማ ላይ ነገ የሚደረገው ሰላማዊ ሰልፍ የመንግስትን ይሁንታና ድጋፍ አግኝቷል!! https://t.co/MstjuDJZsU
6189,1201073945295884288,neutral,RT @EthioRed1: የፕራይቬታይዜሽን አዋጁ በቀላሉ ወደኋላ ሊመለስ የማይችል ዘላቂ ተጽዕኖ ያለው በመሆኑና አስቸኳይ ባለመሆኑ፣ ተግባራዊ መሆን ያለበት ሀገር ተረጋግቶ መክሮበት በመሆኑ በችኮላ ጸድቆ ወደተግባር እንዳይ…
6190,1200930420596072449,positive,@Emuye06 @eskinder_nega እንኳን ለእውነትና ለምስኪን ህዝብ ለሚታገል ንፁህ ኢትዮጵያዊ ለ @eskinder_nega ቀርቶ የበግ ለምድ ለብሶ ለመጣው ተኩላ  @lemmaና ተከታዮቹም ወጥተናል ድል ለኢትዮጵያዊያን ✊
6191,1212147461109755904,positive,
6192,1212174878834601987,positive,"ጉዞ አብቹን ይዞ 🚣
አብቹ በውጪ ለምኖሩ ኢትዮጵያዊያን የፈረንጆች አዲስ አመትን አስመልክቶ እንኳን አደረሳችሁ መልዕክት አስተላለፉል። https://t.co/dCKkvTVrHT"
6193,1212748536523165697,negative,@_wurye @tedd09y ዘው ዘው ስትል ስታስፈራ ከላይ ከተቀመጥሽባት እንደዚህ። ያዙን ልቀቁኝ ብዬ ነበር። ጠቀምጣ ስትነሳ ደሞ አይጣል ነው! https://t.co/5HBiw0aet9
6194,1213125093137756160,neutral,@heikel09 በመጀመሪያው ኢሄአዴግ ዘመን የሸወደኝ  ፓለቲከኛ እና አክቲቪስት ብዛቱ🤦🏻‍♂️።ጢባጢቤ ነው የተጫወቱብኝ።
6195,1201452488362250240,neutral,ከፍተኛ የክልልና የፌዴራል የሥራ ኃላፊዎች በሰሜን ሸዋ ዞን ደብረ ብርሃን ከተማ ከክልሉ ባለሀብቶች ጋር የንቅናቄ ... https://t.co/8AyZi8Hdc8 via @YouTube
6196,1212716499619786752,neutral,@Gfasil @melak_abera @abbasshash @KalkidanAbebay1 🤣🤣🤣 እሱን ነገር እኔ አላውቀውም። ፋሶ ድሬ ላይ ይታወቃል?
6197,1201207667248771072,positive,"@AbiyAhmedAli ሰው ሆኖ እንደሰው ለመኖር ለሚፈልግ የትኛውም ሰው የሚስማማ  ምርጥ ሀሳብ።ባባት የተተከለ ችግኝ አድጎ ለልጆቻችን ፍሬ ይሰጣል መብል ይሆናል, ጥላ ማረፍያ ይሆናል ።ለምታሳፍረን ሳይሆን ለምታሳርፈን ሀገራችን ግንባታ ለዕውነት በዕውነት እንቁም!"
6198,1212262521186308096,negative,
6199,1215484941317877760,neutral,"ለማንኛውም ሸዋፈራሁ ደሳለኝ 

ከህወሀት ወደ ህዳሴ ጉዞ ማስታወቂያ 

ከወራት የማገገሚያ ቆይታ በኋላ ወደ ብልፅግና ጉዞ የሚል ማስታወቂያ ጀምሯል

ታድሎ"
6200,1200975474530422786,positive,"ደስ የሚል ወግ ሳቅና ፈገግታ November 30, 2019 https://t.co/jTRZxe9mFl"
6201,1200948802477273090,negative,“አቶ ለማ መገርሣ መድረክ ላይ ሆነው ውህደቱ አስፈላጊ አይደለም፤ የመደመር ዕሳቤው አያስኬድም አላሉም። አማራጭም አላቀረቡም።” - ታየ ደንደአ) - https://t.co/dUTf0gRDvL - https://t.co/W3btr8tfhD
6202,1213119700923748352,positive,
6203,1214930739994808320,neutral,
6204,1212856361916289025,positive,ለእኔ በ2019 የዓመቱ ምርጥ ጋዜጠኛ የዋልታው ጋዜጠኛ ስሜነህ ባይፈርስ ነው።
6205,1212400846874521605,neutral,“ኢህአዴግ ባለፉት 27 ዓመታት ያደራጃቸውን ፓርቲዎች ይዞ መቀጠል ሲያቅተው፣ ሌላው የኢህአዴግ ክንፍ ደግሞ ይዞ ለመሄድ እየሞከረ ይመስላል” – ፕሮፌሰር https://t.co/FjmKzZss6I
6206,1213131597626646529,neutral,"ዓለማችን የተረጋጋች ትሆን ዘንድ አሜሪካ የኢኮኖሚ ቀውስ ቢያጋጥማት ጥሩ አይመስላችሁም?
ቻይናና ሩስያ ደግሞ ቢበለፅጉ?"
6207,1212435868847345665,neutral,@firew_asrat እድሜ ላይ እንደ ትምርት double መተህ ነው የሚመስለው 🤣
6208,1212566852930621440,neutral,RT @andressosap: ኃጢያቶችዎ አልተስተካከሉም ፡፡ የዘላለም እጣ ፈንታ ከእውቀት ግዛት ውጭ በሚወጣው ማለቂያ የሌለው ባዶነት ውስጥ ይመጣል ፡፡ በእብደት ውስጥ እውነትን ፈልጉ ወይም መነጠቅ የመጨረሻው ፈራጅ ይሆና…
6209,1222941297755017216,positive,የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር የስድስት ወራት አፈጻጸም https://t.co/m1XsUdAMNu
6210,1201092474212630528,negative,@woldeyes_t አንተ ልጀ ግን በጤናህ ነው ወይስ ላማና አብይ የሚባሉ ሰይጣናት ለከፉህ? ደሞ ስለራስህ ብቻ ለምን ነው የማታወራው? እናከብርሀለን!!! 🙃🙃 ከነማን ጋር ነው የምታከብረው?
6211,1201006133047115776,neutral,@cdessalegn ጥንካሬያችሁ የሚለካዉ መጀመሪያ ለአባላቶቻችሁ ዋስትና መሆን ስትችሉ ነው። እነ ክርስቲያንን አስፈቱ
6212,1213064061824290817,neutral,@addisstandard በአበዱ ሰዎች የሚጠቁትስ ሥንት ይሆናል በግምት??
6213,1213057974584954880,positive,@ousaya4 ውድ ኦስማን፤ የቴሌኮም አገልግሎት ወርኃዊ ሂሳብ መክፈያ አማራጮች በሁሉም የሀገራችን ክፍሎች ለአገልግሎት የቀረበ ነው፡፡ በቀዳሚነት የሚመርጡትን የመክፈያ አማራጭ በመጠቀም መክፈል ይችላሉ፡፡ እናመሰግናለን!
6214,1212358089372045312,neutral,"የመመዝገቢያ መስፈርት መሰረት የተመዘገባችሁ በሙሉ ቢሮው መስፈርቱን አሟዋተው  የተመዘገቡ ተወዳዳሪዎች በሙሉ ታህሳስ 25 ቀን 2012 ዓ/ም ከጥዋቱ 1:30 የመግቢያ ፈተና እንድትወስዱ ጥሪ ያቀርባል።
(የአ.አ.ከ.አ.ፐብሊ ሰርቪስና የሰው ኃብት ልማት ቢሮ)"
6215,1201211597139693574,negative,የለም! የፓርቲው አቋምማ አቋማቸው ነው።በፓርቲው ውስጥ አንድ ሰው አንድ ድምጽ አይደል? ሌላው ነገር በፓርቲው በኩል ያለው አላፊነትና አገር አቀፍ በሆነ የስራ ምድብ ላይ ያለው ችግር ነው። አቶ ለማ መከላከያ ሚኒስትርነታቸው የኢትዮጵያ በመላ ነው። https://t.co/VHBzlWow13
6216,1212763785020268544,neutral,"★አዲስ አበባ ስቴዲየም ላይ ኳስ ልታይ እየገባህ ....
_
በሩ ላይ «የሴት ቦርሳ አይገባም»  ስትባል 
_
እረ?  ትንፋሽስ ይገባል??? ብለህ እየጠየክ የምታሳየው ሁኔታ 
_
_
እንዲህ ፎርማት ካልተቀየረ ከባድ ነው ያ ጊቢ😏"
6217,1200961601349681152,mixed,"@AbiyAhmedAli ለቄሮ ሃውልትን መስራት ወይም አለ መስራት ቄሮንም ሆነ የኦሮሞ ሕዝብ ጥያቄ አይመጥንም ምክንያቱም የሞተው
ለሐውልቱ አልነበረም። መፍትሔው ጥያቄውን መማለስ ብቻ ነው።"
6218,1213835310062358531,positive,አርቲሥት አሥቴር በዳኔ አሁን ደሥ ብሎኛል ሁሎም ወደመረጋጋት ወደሠከነው ሕሣቤሽ እና አንደበትሽ ተመልሠሻል ሠው ናፃ ፍጡር ነው ጠንካራን ጎሽ በርቱ ጠንክር በላቹሕ ሥሩ ግድፈቱን ይሕ ስተት በዚሕ በዚሕ የማለት ነፃ ጎዳና አለው እሡን አመኝልሽአለው
6219,1213886223862915073,positive,ከወንድምህ ጋር ለመኖር ከጎረቤትህ ጋር ለመቀጠል ሐገር ሰላም እንድትኖር አንደበትህ በወንድምህ ላይ አይከፈት ንግግርህ ለወንድምህ እንደ ተረጎመው ነው!!! https://t.co/R1DGYvZsfZ
6220,1212831670686093314,neutral,@Mahfuz_Muhammed @HussenMuhye ያንተና የመስሎችህ ምስክሮች ደግሞ የውሸት ፋብሪካ አቋቁመው በአገራችን ጠላቶች ገንዘብ እየተረዱ ቆም  ብለው እንኳን ምን ያህል እራሳቸውን አዋርደው ወገናቸውን ለማዋረድ የሚሯሯጡ ናቸው
6221,1217385724858830848,neutral,ለአፍሪካ ህብረት ሰላም ማስከበር ተልዕኮ በ3 አመታት ውስጥ 141 ሚሊዮን ዶላር ወጥቷል ተባለ https://t.co/NWhQcsM1hT
6222,1213239997953925121,neutral,
6223,1212432470953607169,neutral,@DrGetahun በመሆኑም እነዚህን ችግሮች በተለይ በተጠቃሚዎች አድራሻ ይከሰት የነበረውን የማይታይ የውሃ ብክነት እና ብክለትን 100%  አለማንም ሙያተኞች በተጠቃሚዎች በእራሳቸው የእለት ተእለት መቆጣጠር እና መከታተል በማስቻል በተጠቃሚዎች ላይ ይደርስ የነበረ
6224,1201101627534520000,neutral,
6225,1213756850660884480,mixed,@AltayeEthiopia ይሄ ነገር እውነት ነው? ስሞኑንን የሚታዩት ፎቶዎቹ ፅጉሩ ከምከሞ ሆኖል  ምንድነው የድሮ ካልሆነ በስተቀር????
6226,1212776202185977856,neutral,@kzxrxm ናቶቶ ሳምሶን ከእርምጃው ኮክ ሲወጣ ዓይኖቹ ከእርሷ ጋር የተጋነነ ነበልባልን ከመጋራት ሲወጡ https://t.co/Rt8FYPWjXv
6227,1214104615882498048,neutral,@isuchisu ትችቶቹም ሙገሳዎቹም በቀኃሥ ግለሰባዊ ስብዕና ላይ የተንጠለጠሉ ስለሆነ እዛው እንቆይ።እስኪ በዘመንህ ሚዛናዊ ሆነህ የንጉሰ ነገስቱን ስብዕና ያነፀርክበትን አንድ ትዊትህን ጀባ በለን።ሌላው ቢቀር የሰለጠንክበት ሙያ አንዱ ምሰሶው እርሱ አይደል።
6228,1212278848458567680,negative,ክልል 3 ከአብይ ቁጥጥር ውጭ ነው።
6229,1200925861731545089,neutral,"በብልፅግና እና በኢዜማ መካከል ያለው ልዩነት ምንድነው? 

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
ምንም!!!!"
6230,1213078815808741377,neutral,@TadiwosAchamye1 @AsemahagnAseres ባለሥልጣኑ እኮ የአካባቢውየሚዲያ ሥርጭትንየሚቆጣጠር ነፍጠኛ ሰራሽ አገር አፍራሽ ተግባርን አደባብሶ አገርየማያፈርስ የመኪናን አደጋ ዜና አቅጣጫ ማስቀየሻ አደረገው፤ከህዝቡ ቀደም ብሎ መስጂድ አቃጥለው ሲጨፍሩ የነበሩትን ሲያወግዝ አልታየምነው:: https://t.co/tFwDcsCdfn
6231,1214963616300056579,positive,ምክር ቤቱ በነገው መደበኛ ጉባኤው የጦር መሳሪያ አስተዳደርና ቁጥጥር ረቂቅ አዋጅን መርምሮ እንደሚያፀድቅ ይጠበቃል https://t.co/DhDAdZNs90
6232,1212394782632357888,neutral,"@AtnafB ኧረ ""ሰው ነኝ ያልከው ሰው ነኝ ብለህ እስክታምን ድረስ ስለጨቆኑህ እንጂ ዛፍ ነበርክ"" አለማለቱም ደግ ነው"
6233,1214246390815248386,negative,ለሀገር ሰላም ስንል መስጂዶቻችን ተቃጥሎብን እንዲያልቁ አንፈቅድም ። ለእምነቴ ክብር ያልሰጠ መሪ ነገ የተሻለ ነገር ያመጥልኛል ብዬ አልጠብቅም ።
6234,1212826317894361088,positive,"መርዝ መጀመሪያ የሚጎዳው የተቀመጠበትን እቃ ነው ጥላቻ እና ክፋትም እንዲሁ በእኛ ውስጥ ባደረ ቁጥር ቀድመን የምንጎዳው እኛው ነን። 
እስኪ ላሳዘኑን ሰዎች ሳይቀር እስኪ በጎ እንሁን  ያኔ ደስተኛ ከመሆን ጋይ እንታረቃለን።"
6235,1213854279544590336,negative,
6236,1212776257236197376,mixed,@kefira_dechatu አማራ ሆ ብሎ ተነስቶ መብቱን ማስከበር ነዉ ያለበት እንደዚህ ተገዝግዛ ተገዝግዞ ከማለት በፊት
6237,1212171033173798916,mixed,
6238,1222941173481984001,positive,በኦሮሚያ በ1 ነጥብ 2 ቢሊየን ብር የሚካሄዱ የንፁህ መጠጥ ውሃ ፕሮጀክቶች የኮንትራት ስምምነት ተፈረመ https://t.co/2vxsmTiCa6
6239,1214802508167680002,neutral,@AsamnewAsamnew @AltayeEthiopia እቁብ እና እድርም ሳይጀምሩ አይቀርም እንደ አያያዛቸው ሆ
6240,1212850024830382083,positive,
6241,1217433539819593729,neutral,ዛሬ መጥቶ ነገ የሰፈሩ እድር ሊቀመንበር ይሆናል። በድግስ ቦታ አስተናጋጅ፣ለሀይማኖት በዓል አስተባባሪ ይሆናል። ብሔርና ሀይማኖት ሳይለይ ሁሉም ጋር ይገኛል። ሀብት ያፈራል። ወግና ማዕረግ ያያል። ኦሮሞ አቃፊ አይደል? እንደ ልጁ ይድረዋል።
6242,1212954213690617856,neutral,@tweetofmicky ጉድ አንድ ሰሞን ነው
6243,1212300778196652033,neutral,RT @Abbaacabsa: ቃለ ምልልስ ከአቶ ጀዋር መሐመድ ጋር | DW | 30.12.2019 https://t.co/fsI5vHIQ2d
6244,1213805763925282818,neutral,@AbebeAbebayehu @TakeleUma ታኬ ላይ ሙድ መያዝህ ነው እንዴ Indeed! ስትል? 😂
6245,1212504517486489600,neutral,"RT @melak_abera: ተሾመ ወልዴ(ETVላይ):  እስዊት እስዊት የኑ ነጠላ ዜማ መስራት እንጂ ሲዲ ለቅቄ ህዝብን ማጨናነቅ አልፈልግም

እህቴ:  አልበሙ አልሸጥ ሊለው ላለመጨናነቅ እኮ ነው!"
6246,1213066543719964672,neutral,
6247,1215069699819679749,negative,
6248,1213092994083098626,positive,@Ethiopialiveupd @addisstandard ህገወጥነትን መከላከል የሁላችንም ድርሻ ነው!!ህገ ወጥ ደላላዎችን ተባብረን ለህግ እናቅርብ!!
6249,1213896644535750657,neutral,"@fairytale0716 በል ""ውዝፍ"" ለመክፈል ተዘጋጁ አዳሜ እና ሔዋኔ!"
6250,1215944847556665345,neutral,"የኛ የሰብኣዊ መብት ተሟጓቾችና activists ትግላቸው ከመንግስት ከፍተኛ ስልጣን እስኪሰጣቸው ብቻ ይቅጥላል። ስልጣን ካገኙ በኋላ ልክ ውሃ ውስጥ እንደገባች አይጥ ጸጥ ይላሉ...
CC: @DanielBekele"
6251,1201441399855603712,positive,
6252,1201435612575928321,neutral,"በ3 መዝገብ የተከሰሱ 6 ግለሰቦች በፍርድ ቤት ውሳኔ እንዳገኙ ምክትል ጠቅላይ አቃቤ ህጉ ጠቅሰዋል፡፡

ሰበታ ላይ ቀላል ጉዳት በማድረስ ወንጀል ተከስሶ 6 ወር የተቀጣው ግለሰብ አንዱ ነው ብለዋል፡፡ 2/3"
6253,1217357615056982016,neutral,RT @HaileBeyene6: #Recognition *ትምርት ቤት የሌላቸውን የሚያሰራ ፣ የ ግብርና ድጋፎችን የሚያደርግ እና ለ ቆቦ አስተዳደር ወሳኝ የተግባር ሰው።ይህን የ ቆቦ ወረዳ አዩብ ትምርት ቤት ከ መሰረት ድንጋይ…
6254,1214228439504310272,negative,@mukmohware2121 @eskinder_nega አንተም ከሰው ተቆጥርህ ምድረ ታጣብባለህ ዲያቢሎስ ምን ይመስላል ሴይጣናም 🤮🤮🤮
6255,1216409912835821570,mixed,"@LiyanaTefferi @Hewiinat @Gfasil ""መስክሪ ምድሪቱ 
አብረን የኖርኒቱ 
ምንም ሳልናገር 
እንዴት ሰማኝ ሀገር"" አለ ገጣሚው። ከርሞ እንደመጣ ሰው እንኳን ደህና መጣሽ ልበል እንጂ ምን እላለሁ 😂"
